Timestamp,SupplyTemp,ReturnTemp,OutsideTemp,SetbackActive,Building,SupplyTempReturnTempDerivation
2024-11-01 00:00:00+00:00,,,8.9,,Building 6,
2024-11-01 00:00:57.047097+00:00,40.312,36.0,,,Building 6,4.311999999999998
2024-11-01 00:02:05.417319+00:00,40.125,36.0,,,Building 6,4.125
2024-11-01 00:03:13.885958+00:00,40.062,36.0,,,Building 6,4.061999999999998
2024-11-01 00:04:22.372595+00:00,40.0,36.0,,,Building 6,4.0
2024-11-01 00:05:30.797086+00:00,40.0,35.937,,,Building 6,4.063000000000002
2024-11-01 00:06:39.480991+00:00,39.937,35.937,,,Building 6,4.0
2024-11-01 00:07:48.047063+00:00,39.875,35.937,,,Building 6,3.9380000000000024
2024-11-01 00:08:56.449430+00:00,39.812,35.937,,,Building 6,3.875
2024-11-01 00:10:00+00:00,,,8.8,0.0,Building 6,
2024-11-01 00:10:04.857525+00:00,39.625,35.937,,,Building 6,3.6880000000000024
2024-11-01 00:11:13.169141+00:00,39.437,35.875,,,Building 6,3.5619999999999976
2024-11-01 00:12:21.855695+00:00,39.312,35.812,,,Building 6,3.5
2024-11-01 00:13:30.362350+00:00,39.25,35.812,,,Building 6,3.4380000000000024
2024-11-01 00:14:38.855170+00:00,39.5,35.75,,,Building 6,3.75
2024-11-01 00:15:47.257348+00:00,39.875,35.687,,,Building 6,4.188000000000002
2024-11-01 00:16:55.726075+00:00,40.062,35.625,,,Building 6,4.436999999999998
2024-11-01 00:18:04.379316+00:00,40.062,35.562,,,Building 6,4.5
2024-11-01 00:19:12.683240+00:00,40.062,35.5,,,Building 6,4.561999999999998
2024-11-01 00:20:00+00:00,,,8.7,0.0,Building 6,
2024-11-01 00:20:21.135501+00:00,40.0,35.437,,,Building 6,4.563000000000002
2024-11-01 00:21:29.576819+00:00,39.937,35.375,,,Building 6,4.561999999999998
2024-11-01 00:22:38.049385+00:00,39.812,35.312,,,Building 6,4.5
2024-11-01 00:23:46.732406+00:00,39.75,35.25,,,Building 6,4.5
2024-11-01 00:24:55.165302+00:00,39.625,35.187,,,Building 6,4.438000000000002
2024-11-01 00:26:03.649104+00:00,39.5,35.187,,,Building 6,4.313000000000002
2024-11-01 00:27:12.064515+00:00,39.312,35.25,,,Building 6,4.061999999999998
2024-11-01 00:28:20.363586+00:00,39.875,35.25,,,Building 6,4.625
2024-11-01 00:29:29.525341+00:00,39.687,35.25,,,Building 6,4.436999999999998
2024-11-01 00:30:00+00:00,,,8.7,0.0,Building 6,
2024-11-01 00:30:38.034757+00:00,39.937,35.25,,,Building 6,4.686999999999998
2024-11-01 00:31:46.619323+00:00,40.625,35.187,,,Building 6,5.438000000000002
2024-11-01 00:32:55.095549+00:00,41.062,35.187,,,Building 6,5.875
2024-11-01 00:34:03.511066+00:00,41.25,35.125,,,Building 6,6.125
2024-11-01 00:35:12.213096+00:00,40.875,35.125,,,Building 6,5.75
2024-11-01 00:36:20.571100+00:00,40.687,35.062,,,Building 6,5.625
2024-11-01 00:37:29.005103+00:00,40.625,35.062,,,Building 6,5.563000000000002
2024-11-01 00:38:37.482755+00:00,40.562,35.062,,,Building 6,5.5
2024-11-01 00:39:45.950759+00:00,40.5,35.125,,,Building 6,5.375
2024-11-01 00:40:00+00:00,,,8.6,0.0,Building 6,
2024-11-01 00:40:54.701510+00:00,40.375,35.187,,,Building 6,5.188000000000002
2024-11-01 00:42:03.176892+00:00,40.25,35.312,,,Building 6,4.938000000000002
2024-11-01 00:43:11.663763+00:00,39.875,35.375,,,Building 6,4.5
2024-11-01 00:44:20.043676+00:00,39.562,35.437,,,Building 6,4.125
2024-11-01 00:45:28.518173+00:00,39.5,35.5,,,Building 6,4.0
2024-11-01 00:46:37.239480+00:00,39.875,35.5,,,Building 6,4.375
2024-11-01 00:47:45.811422+00:00,40.437,35.5,,,Building 6,4.936999999999998
2024-11-01 00:48:54.850268+00:00,40.75,35.5,,,Building 6,5.25
2024-11-01 00:50:00+00:00,,,8.4,0.0,Building 6,
2024-11-01 00:50:03.310354+00:00,40.875,35.5,,,Building 6,5.375
2024-11-01 00:51:11.876787+00:00,40.937,35.437,,,Building 6,5.5
2024-11-01 00:52:20.680647+00:00,40.937,35.437,,,Building 6,5.5
2024-11-01 00:53:29.258135+00:00,40.875,35.437,,,Building 6,5.438000000000002
2024-11-01 00:54:37.717944+00:00,40.375,34.875,,,Building 6,5.5
2024-11-01 00:55:46.198575+00:00,40.0,34.625,,,Building 6,5.375
2024-11-01 00:56:54.682184+00:00,39.875,34.687,,,Building 6,5.188000000000002
2024-11-01 00:58:03.287917+00:00,39.625,34.75,,,Building 6,4.875
2024-11-01 00:59:11.742757+00:00,39.437,34.75,,,Building 6,4.686999999999998
2024-11-01 01:00:00+00:00,,,8.4,0.0,Building 6,
2024-11-01 01:00:20.205216+00:00,39.437,34.812,,,Building 6,4.625
2024-11-01 01:01:28.683032+00:00,39.562,34.875,,,Building 6,4.686999999999998
2024-11-01 01:02:37.165841+00:00,40.312,34.937,,,Building 6,5.375
2024-11-01 01:03:45.847511+00:00,41.062,35.0,,,Building 6,6.061999999999998
2024-11-01 01:04:54.352647+00:00,41.0,35.187,,,Building 6,5.813000000000002
2024-11-01 01:06:02.920440+00:00,41.062,35.375,,,Building 6,5.686999999999998
2024-11-01 01:07:11.317393+00:00,41.125,35.437,,,Building 6,5.688000000000002
2024-11-01 01:08:19.790577+00:00,41.125,35.5,,,Building 6,5.625
2024-11-01 01:09:28.473164+00:00,41.125,35.562,,,Building 6,5.563000000000002
2024-11-01 01:10:00+00:00,,,8.5,,Building 6,
2024-11-01 01:10:36.832078+00:00,41.062,35.562,,,Building 6,5.5
2024-11-01 01:11:45.310735+00:00,40.937,35.625,,,Building 6,5.311999999999998
2024-11-01 01:12:53.712924+00:00,40.75,35.687,,,Building 6,5.063000000000002
2024-11-01 01:14:02.205465+00:00,40.375,35.812,,,Building 6,4.563000000000002
2024-11-01 01:15:10.797876+00:00,40.0,35.875,,,Building 6,4.125
2024-11-01 01:16:19.239765+00:00,39.937,35.937,,,Building 6,4.0
2024-11-01 01:17:27.703836+00:00,40.312,36.0,,,Building 6,4.311999999999998
2024-11-01 01:18:36.023822+00:00,40.937,36.062,,,Building 6,4.875
2024-11-01 01:19:44.377644+00:00,41.375,36.125,,,Building 6,5.25
2024-11-01 01:20:00+00:00,,,8.4,0.0,Building 6,
2024-11-01 01:20:53.041914+00:00,40.562,36.125,,,Building 6,4.436999999999998
2024-11-01 01:22:02.054138+00:00,40.375,36.125,,,Building 6,4.25
2024-11-01 01:23:10.469301+00:00,40.312,36.125,,,Building 6,4.186999999999998
2024-11-01 01:24:18.691052+00:00,40.25,36.125,,,Building 6,4.125
2024-11-01 01:25:27.164147+00:00,40.125,36.062,,,Building 6,4.063000000000002
2024-11-01 01:26:35.852964+00:00,40.062,36.062,,,Building 6,4.0
2024-11-01 01:27:44.295792+00:00,40.0,36.062,,,Building 6,3.9380000000000024
2024-11-01 01:28:53.407084+00:00,39.875,36.062,,,Building 6,3.8130000000000024
2024-11-01 01:30:00+00:00,,,8.5,0.0,Building 6,
2024-11-01 01:30:01.986397+00:00,39.687,36.062,,,Building 6,3.625
2024-11-01 01:31:10.417074+00:00,39.437,36.0,,,Building 6,3.4369999999999976
2024-11-01 01:32:18.957104+00:00,39.375,36.0,,,Building 6,3.375
2024-11-01 01:33:27.409854+00:00,39.5,35.875,,,Building 6,3.625
2024-11-01 01:34:35.890291+00:00,39.937,35.812,,,Building 6,4.125
2024-11-01 01:35:44.854370+00:00,40.25,35.75,,,Building 6,4.5
2024-11-01 01:36:53.322339+00:00,40.375,35.687,,,Building 6,4.688000000000002
2024-11-01 01:38:02.007781+00:00,40.375,35.625,,,Building 6,4.75
2024-11-01 01:39:10.443065+00:00,40.312,35.562,,,Building 6,4.75
2024-11-01 01:40:00+00:00,,,8.5,0.0,Building 6,
2024-11-01 01:40:18.897078+00:00,40.25,35.5,,,Building 6,4.75
2024-11-01 01:41:27.221185+00:00,40.125,35.437,,,Building 6,4.688000000000002
2024-11-01 01:42:36.105212+00:00,40.062,35.375,,,Building 6,4.686999999999998
2024-11-01 01:43:44.817139+00:00,39.937,35.375,,,Building 6,4.561999999999998
2024-11-01 01:44:53.334071+00:00,39.812,35.312,,,Building 6,4.5
2024-11-01 01:46:01.719356+00:00,39.562,35.375,,,Building 6,4.186999999999998
2024-11-01 01:47:10.199505+00:00,39.875,35.375,,,Building 6,4.5
2024-11-01 01:48:19.199947+00:00,39.812,35.312,,,Building 6,4.5
2024-11-01 01:49:27.918880+00:00,40.187,35.312,,,Building 6,4.875
2024-11-01 01:50:00+00:00,,,8.4,0.0,Building 6,
2024-11-01 01:50:36.356757+00:00,40.937,35.312,,,Building 6,5.625
2024-11-01 01:51:44.835288+00:00,41.187,35.312,,,Building 6,5.875
2024-11-01 01:52:53.322468+00:00,41.125,35.312,,,Building 6,5.813000000000002
2024-11-01 01:54:01.663336+00:00,41.125,35.312,,,Building 6,5.813000000000002
2024-11-01 01:55:10.794258+00:00,41.062,35.25,,,Building 6,5.811999999999998
2024-11-01 01:56:19.290133+00:00,40.937,35.25,,,Building 6,5.686999999999998
2024-11-01 01:57:27.711240+00:00,40.875,35.25,,,Building 6,5.625
2024-11-01 01:58:36.198301+00:00,40.75,35.25,,,Building 6,5.5
2024-11-01 01:59:44.673434+00:00,40.562,35.312,,,Building 6,5.25
2024-11-01 02:00:00+00:00,,,8.5,0.0,Building 6,
2024-11-01 02:00:53.370134+00:00,40.187,35.375,,,Building 6,4.811999999999998
2024-11-01 02:02:01.710550+00:00,39.75,35.437,,,Building 6,4.313000000000002
2024-11-01 02:03:10.038831+00:00,39.625,35.5,,,Building 6,4.125
2024-11-01 02:04:18.525329+00:00,40.0,35.625,,,Building 6,4.375
2024-11-01 02:05:26.928023+00:00,40.625,35.687,,,Building 6,4.938000000000002
2024-11-01 02:06:35.695204+00:00,41.125,35.687,,,Building 6,5.438000000000002
2024-11-01 02:07:44.198589+00:00,41.375,35.75,,,Building 6,5.625
2024-11-01 02:08:52.671033+00:00,41.437,35.75,,,Building 6,5.686999999999998
2024-11-01 02:10:00+00:00,,,8.5,0.0,Building 6,
2024-11-01 02:10:01.183026+00:00,41.437,35.75,,,Building 6,5.686999999999998
2024-11-01 02:11:09.547094+00:00,41.375,35.687,,,Building 6,5.688000000000002
2024-11-01 02:12:18.183664+00:00,41.25,35.687,,,Building 6,5.563000000000002
2024-11-01 02:13:26.468732+00:00,41.125,35.687,,,Building 6,5.438000000000002
2024-11-01 02:14:35.421947+00:00,40.937,35.687,,,Building 6,5.25
2024-11-01 02:15:43.794536+00:00,40.625,35.75,,,Building 6,4.875
2024-11-01 02:16:52.297072+00:00,40.125,35.812,,,Building 6,4.313000000000002
2024-11-01 02:18:00.980144+00:00,39.937,35.875,,,Building 6,4.061999999999998
2024-11-01 02:19:09.459174+00:00,40.125,35.937,,,Building 6,4.188000000000002
2024-11-01 02:20:00+00:00,,,8.4,0.0,Building 6,
2024-11-01 02:20:17.777159+00:00,40.75,36.0,,,Building 6,4.75
2024-11-01 02:21:26.547086+00:00,41.312,36.0,,,Building 6,5.311999999999998
2024-11-01 02:22:35.047067+00:00,40.75,36.0,,,Building 6,4.75
2024-11-01 02:23:43.615980+00:00,40.5,36.0,,,Building 6,4.5
2024-11-01 02:24:51.973734+00:00,40.312,36.0,,,Building 6,4.311999999999998
2024-11-01 02:26:00.459219+00:00,40.25,35.937,,,Building 6,4.313000000000002
2024-11-01 02:27:08.920901+00:00,40.125,35.875,,,Building 6,4.25
2024-11-01 02:28:17.297075+00:00,40.062,35.875,,,Building 6,4.186999999999998
2024-11-01 02:29:25.750817+00:00,40.0,35.875,,,Building 6,4.125
2024-11-01 02:30:00+00:00,,,8.4,0.0,Building 6,
2024-11-01 02:30:34.276751+00:00,39.937,35.875,,,Building 6,4.061999999999998
2024-11-01 02:31:42.772557+00:00,39.75,35.875,,,Building 6,3.875
2024-11-01 02:32:51.236013+00:00,39.437,35.875,,,Building 6,3.5619999999999976
2024-11-01 02:33:59.714934+00:00,39.375,35.875,,,Building 6,3.5
2024-11-01 02:35:08.414556+00:00,39.312,35.812,,,Building 6,3.5
2024-11-01 02:36:16.750194+00:00,39.687,35.812,,,Building 6,3.875
2024-11-01 02:37:25.090896+00:00,40.125,35.75,,,Building 6,4.375
2024-11-01 02:38:33.569499+00:00,40.375,35.687,,,Building 6,4.688000000000002
2024-11-01 02:39:42.037696+00:00,40.437,35.687,,,Building 6,4.75
2024-11-01 02:40:00+00:00,,,8.4,0.0,Building 6,
2024-11-01 02:40:50.774220+00:00,40.437,35.625,,,Building 6,4.811999999999998
2024-11-01 02:41:59.250213+00:00,40.375,35.625,,,Building 6,4.75
2024-11-01 02:43:07.707708+00:00,40.312,35.562,,,Building 6,4.75
2024-11-01 02:44:16.214968+00:00,40.25,35.5,,,Building 6,4.75
2024-11-01 02:45:24.598199+00:00,40.125,35.5,,,Building 6,4.625
2024-11-01 02:46:33.285512+00:00,40.062,35.5,,,Building 6,4.561999999999998
2024-11-01 02:47:41.757085+00:00,39.937,35.5,,,Building 6,4.436999999999998
2024-11-01 02:48:50.192276+00:00,39.687,35.5,,,Building 6,4.186999999999998
2024-11-01 02:49:58.604266+00:00,39.75,35.562,,,Building 6,4.188000000000002
2024-11-01 02:50:00+00:00,,,8.3,0.0,Building 6,
2024-11-01 02:51:07.005188+00:00,40.062,35.625,,,Building 6,4.436999999999998
2024-11-01 02:52:15.682799+00:00,40.625,35.625,,,Building 6,5.0
2024-11-01 02:53:24.123342+00:00,41.187,35.625,,,Building 6,5.561999999999998
2024-11-01 02:54:32.601993+00:00,41.125,35.625,,,Building 6,5.5
2024-11-01 02:55:41.475736+00:00,41.25,35.562,,,Building 6,5.688000000000002
2024-11-01 02:56:49.965133+00:00,41.25,35.562,,,Building 6,5.688000000000002
2024-11-01 02:57:58.573370+00:00,41.125,35.5,,,Building 6,5.625
2024-11-01 02:59:06.928592+00:00,41.125,35.5,,,Building 6,5.625
2024-11-01 03:00:00+00:00,,,8.3,0.0,Building 6,
2024-11-01 03:00:15.417854+00:00,41.0,35.5,,,Building 6,5.5
2024-11-01 03:01:23.877619+00:00,40.937,35.5,,,Building 6,5.436999999999998
2024-11-01 03:02:32.837945+00:00,40.75,35.5,,,Building 6,5.25
2024-11-01 03:03:41.607106+00:00,40.437,35.562,,,Building 6,4.875
2024-11-01 03:04:50.037301+00:00,39.937,35.562,,,Building 6,4.375
2024-11-01 03:05:58.526776+00:00,39.625,35.625,,,Building 6,4.0
2024-11-01 03:07:06.977081+00:00,39.812,35.625,,,Building 6,4.186999999999998
2024-11-01 03:08:15.327502+00:00,40.437,35.687,,,Building 6,4.75
2024-11-01 03:09:24.494373+00:00,40.937,35.687,,,Building 6,5.25
2024-11-01 03:10:00+00:00,,,8.3,0.0,Building 6,
2024-11-01 03:10:32.977068+00:00,41.25,35.687,,,Building 6,5.563000000000002
2024-11-01 03:11:41.318178+00:00,41.312,35.687,,,Building 6,5.625
2024-11-01 03:12:49.784384+00:00,41.312,35.687,,,Building 6,5.625
2024-11-01 03:13:58.274156+00:00,41.25,35.687,,,Building 6,5.563000000000002
2024-11-01 03:15:07.053740+00:00,41.125,35.625,,,Building 6,5.5
2024-11-01 03:16:15.388706+00:00,41.062,35.625,,,Building 6,5.436999999999998
2024-11-01 03:17:23.803373+00:00,40.875,35.625,,,Building 6,5.25
2024-11-01 03:18:32.290413+00:00,40.625,35.687,,,Building 6,4.938000000000002
2024-11-01 03:19:40.774334+00:00,40.187,35.75,,,Building 6,4.436999999999998
2024-11-01 03:20:00+00:00,,,8.3,0.0,Building 6,
2024-11-01 03:20:49.465396+00:00,39.812,35.812,,,Building 6,4.0
2024-11-01 03:21:57.804048+00:00,39.875,35.875,,,Building 6,4.0
2024-11-01 03:23:06.193050+00:00,40.375,35.875,,,Building 6,4.5
2024-11-01 03:24:14.602343+00:00,41.0,35.875,,,Building 6,5.125
2024-11-01 03:25:22.942019+00:00,41.312,35.937,,,Building 6,5.375
2024-11-01 03:26:31.604553+00:00,41.437,35.937,,,Building 6,5.5
2024-11-01 03:27:40.122474+00:00,41.437,35.875,,,Building 6,5.561999999999998
2024-11-01 03:28:48.662222+00:00,41.375,35.875,,,Building 6,5.5
2024-11-01 03:29:57.132223+00:00,41.312,35.812,,,Building 6,5.5
2024-11-01 03:30:00+00:00,,,8.1,0.0,Building 6,
2024-11-01 03:31:05.563510+00:00,41.25,35.812,,,Building 6,5.438000000000002
2024-11-01 03:32:14.242224+00:00,41.062,35.812,,,Building 6,5.25
2024-11-01 03:33:22.551782+00:00,40.937,35.875,,,Building 6,5.061999999999998
2024-11-01 03:34:30.824129+00:00,40.625,35.937,,,Building 6,4.688000000000002
2024-11-01 03:35:39.237409+00:00,40.125,36.0,,,Building 6,4.125
2024-11-01 03:36:47.715496+00:00,39.937,36.0,,,Building 6,3.9369999999999976
2024-11-01 03:37:56.314994+00:00,40.25,36.062,,,Building 6,4.188000000000002
2024-11-01 03:39:04.850218+00:00,40.875,36.125,,,Building 6,4.75
2024-11-01 03:40:13.398065+00:00,41.375,36.125,,,Building 6,5.25
2024-11-01 03:41:21.919879+00:00,41.125,36.125,,,Building 6,5.0
2024-11-01 03:42:30.362882+00:00,40.5,36.125,,,Building 6,4.375
2024-11-01 03:43:39.136270+00:00,40.312,36.062,,,Building 6,4.25
2024-11-01 03:44:47.548774+00:00,40.25,36.062,,,Building 6,4.188000000000002
2024-11-01 03:45:56.035812+00:00,40.125,36.0,,,Building 6,4.125
2024-11-01 03:47:04.442675+00:00,40.062,36.0,,,Building 6,4.061999999999998
2024-11-01 03:48:12.929645+00:00,40.0,36.0,,,Building 6,4.0
2024-11-01 03:49:21.612162+00:00,39.937,36.062,,,Building 6,3.875
2024-11-01 03:50:00+00:00,,,8.1,0.0,Building 6,
2024-11-01 03:50:30.074016+00:00,39.875,36.062,,,Building 6,3.8130000000000024
2024-11-01 03:51:38.542759+00:00,39.625,36.062,,,Building 6,3.5630000000000024
2024-11-01 03:52:46.931920+00:00,39.437,36.062,,,Building 6,3.375
2024-11-01 03:53:55.417368+00:00,39.375,36.0,,,Building 6,3.375
2024-11-01 03:55:04.006403+00:00,39.562,35.937,,,Building 6,3.625
2024-11-01 03:56:12.433045+00:00,39.937,35.875,,,Building 6,4.061999999999998
2024-11-01 03:57:20.907314+00:00,40.125,35.812,,,Building 6,4.313000000000002
2024-11-01 03:58:29.391869+00:00,41.937,35.812,,,Building 6,6.125
2024-11-01 03:59:37.867654+00:00,45.187,35.687,,,Building 6,9.5
2024-11-01 04:00:00+00:00,,,8.1,1.0,Building 6,
2024-11-01 04:00:46.500284+00:00,45.625,35.625,,,Building 6,10.0
2024-11-01 04:01:54.764562+00:00,45.562,35.562,,,Building 6,10.0
2024-11-01 04:03:03.756608+00:00,45.187,35.5,,,Building 6,9.686999999999998
2024-11-01 04:04:12.122895+00:00,44.625,35.375,,,Building 6,9.25
2024-11-01 04:05:20.583107+00:00,44.125,35.375,,,Building 6,8.75
2024-11-01 04:06:29.192797+00:00,44.937,35.312,,,Building 6,9.625
2024-11-01 04:07:37.707564+00:00,46.812,35.437,,,Building 6,11.375
2024-11-01 04:08:46.209020+00:00,47.625,35.687,,,Building 6,11.938000000000002
2024-11-01 04:09:55.157082+00:00,47.687,36.062,,,Building 6,11.625
2024-11-01 04:11:03.731088+00:00,47.5,36.375,,,Building 6,11.125
2024-11-01 04:12:12.304592+00:00,46.625,36.625,,,Building 6,10.0
2024-11-01 04:13:20.763800+00:00,46.125,36.812,,,Building 6,9.313000000000002
2024-11-01 04:14:29.251523+00:00,45.437,37.0,,,Building 6,8.436999999999998
2024-11-01 04:15:37.629892+00:00,44.625,37.125,,,Building 6,7.5
2024-11-01 04:16:46.109455+00:00,45.625,37.375,,,Building 6,8.25
2024-11-01 04:17:54.735340+00:00,47.437,37.687,,,Building 6,9.75
2024-11-01 04:19:03.149437+00:00,47.75,38.0,,,Building 6,9.75
2024-11-01 04:20:00+00:00,,,8.2,1.0,Building 6,
2024-11-01 04:20:11.634986+00:00,47.625,38.312,,,Building 6,9.313000000000002
2024-11-01 04:21:19.963038+00:00,47.437,38.437,,,Building 6,9.0
2024-11-01 04:22:28.370856+00:00,47.375,38.562,,,Building 6,8.813000000000002
2024-11-01 04:23:36.979609+00:00,47.0,38.625,,,Building 6,8.375
2024-11-01 04:24:45.486876+00:00,46.125,38.687,,,Building 6,7.438000000000002
2024-11-01 04:25:53.967298+00:00,44.875,38.75,,,Building 6,6.125
2024-11-01 04:27:02.455099+00:00,45.125,38.812,,,Building 6,6.313000000000002
2024-11-01 04:28:10.869623+00:00,46.625,39.0,,,Building 6,7.625
2024-11-01 04:29:19.475711+00:00,47.937,39.125,,,Building 6,8.811999999999998
2024-11-01 04:30:00+00:00,,,8.1,,Building 6,
2024-11-01 04:30:27.984655+00:00,47.75,39.312,,,Building 6,8.438000000000002
2024-11-01 04:31:36.426912+00:00,47.937,39.375,,,Building 6,8.561999999999998
2024-11-01 04:32:44.949950+00:00,46.875,39.437,,,Building 6,7.438000000000002
2024-11-01 04:33:53.390623+00:00,46.375,39.437,,,Building 6,6.938000000000002
2024-11-01 04:35:02.130404+00:00,45.937,39.375,,,Building 6,6.561999999999998
2024-11-01 04:36:11.084818+00:00,45.25,39.437,,,Building 6,5.813000000000002
2024-11-01 04:37:19.646273+00:00,45.062,39.437,,,Building 6,5.625
2024-11-01 04:38:27.971105+00:00,45.687,39.562,,,Building 6,6.125
2024-11-01 04:39:36.454932+00:00,47.125,39.75,,,Building 6,7.375
2024-11-01 04:40:45.139427+00:00,48.062,39.875,,,Building 6,8.186999999999998
2024-11-01 04:41:53.493682+00:00,47.312,39.937,,,Building 6,7.375
2024-11-01 04:43:01.890952+00:00,47.125,40.0,,,Building 6,7.125
2024-11-01 04:44:10.354725+00:00,46.937,39.937,,,Building 6,7.0
2024-11-01 04:45:18.742995+00:00,46.687,39.875,,,Building 6,6.811999999999998
2024-11-01 04:46:27.427933+00:00,46.25,39.812,,,Building 6,6.438000000000002
2024-11-01 04:47:35.875074+00:00,45.562,39.812,,,Building 6,5.75
2024-11-01 04:48:44.361865+00:00,44.937,39.875,,,Building 6,5.061999999999998
2024-11-01 04:49:53.235900+00:00,45.812,39.937,,,Building 6,5.875
2024-11-01 04:50:00+00:00,,,8.0,1.0,Building 6,
2024-11-01 04:51:01.723751+00:00,47.125,40.062,,,Building 6,7.063000000000002
2024-11-01 04:52:10.632393+00:00,47.687,40.187,,,Building 6,7.5
2024-11-01 04:53:19.118360+00:00,47.5,40.312,,,Building 6,7.188000000000002
2024-11-01 04:54:27.586765+00:00,47.5,40.312,,,Building 6,7.188000000000002
2024-11-01 04:55:35.953108+00:00,47.375,40.312,,,Building 6,7.063000000000002
2024-11-01 04:56:44.918344+00:00,47.25,40.312,,,Building 6,6.938000000000002
2024-11-01 04:57:53.730509+00:00,47.0,40.312,,,Building 6,6.688000000000002
2024-11-01 04:59:02.257070+00:00,46.5,40.25,,,Building 6,6.25
2024-11-01 05:00:00+00:00,,,8.0,1.0,Building 6,
2024-11-01 05:00:10.599800+00:00,45.812,40.312,,,Building 6,5.5
2024-11-01 05:01:19.088587+00:00,45.312,40.375,,,Building 6,4.936999999999998
2024-11-01 05:02:27.537098+00:00,45.562,40.5,,,Building 6,5.061999999999998
2024-11-01 05:03:36.797146+00:00,46.625,40.687,,,Building 6,5.938000000000002
2024-11-01 05:04:45.312411+00:00,47.5,40.75,,,Building 6,6.75
2024-11-01 05:05:53.855652+00:00,47.687,40.75,,,Building 6,6.936999999999998
2024-11-01 05:07:02.317103+00:00,47.75,40.75,,,Building 6,7.0
2024-11-01 05:08:10.699775+00:00,47.625,40.75,,,Building 6,6.875
2024-11-01 05:09:19.443310+00:00,47.437,40.687,,,Building 6,6.75
2024-11-01 05:10:28.451688+00:00,47.187,40.625,,,Building 6,6.561999999999998
2024-11-01 05:11:37.057041+00:00,46.625,40.5,,,Building 6,6.125
2024-11-01 05:12:45.479120+00:00,45.812,40.437,,,Building 6,5.375
2024-11-01 05:13:53.785215+00:00,45.375,40.437,,,Building 6,4.938000000000002
2024-11-01 05:15:02.453461+00:00,45.562,40.562,,,Building 6,5.0
2024-11-01 05:16:11.019854+00:00,46.625,40.625,,,Building 6,6.0
2024-11-01 05:17:19.408957+00:00,47.5,40.75,,,Building 6,6.75
2024-11-01 05:18:27.757085+00:00,47.625,40.75,,,Building 6,6.875
2024-11-01 05:19:36.097083+00:00,47.687,40.75,,,Building 6,6.936999999999998
2024-11-01 05:20:00+00:00,,,8.1,1.0,Building 6,
2024-11-01 05:20:44.746143+00:00,47.562,40.625,,,Building 6,6.936999999999998
2024-11-01 05:21:53.287082+00:00,47.375,40.562,,,Building 6,6.813000000000002
2024-11-01 05:23:01.741188+00:00,47.062,40.437,,,Building 6,6.625
2024-11-01 05:24:10.197216+00:00,46.5,40.312,,,Building 6,6.188000000000002
2024-11-01 05:25:18.551283+00:00,45.75,40.25,,,Building 6,5.5
2024-11-01 05:26:27.129230+00:00,45.25,40.187,,,Building 6,5.063000000000002
2024-11-01 05:27:35.629717+00:00,45.875,40.25,,,Building 6,5.625
2024-11-01 05:28:44.222130+00:00,47.25,40.375,,,Building 6,6.875
2024-11-01 05:29:52.679329+00:00,47.437,40.437,,,Building 6,7.0
2024-11-01 05:31:01.164887+00:00,47.437,40.5,,,Building 6,6.936999999999998
2024-11-01 05:32:09.879475+00:00,47.375,40.5,,,Building 6,6.875
2024-11-01 05:33:18.366922+00:00,47.312,40.437,,,Building 6,6.875
2024-11-01 05:34:26.760494+00:00,47.125,40.375,,,Building 6,6.75
2024-11-01 05:35:35.147181+00:00,46.812,40.25,,,Building 6,6.561999999999998
2024-11-01 05:36:43.645083+00:00,46.25,40.062,,,Building 6,6.188000000000002
2024-11-01 05:37:52.297102+00:00,45.562,39.937,,,Building 6,5.625
2024-11-01 05:39:00.766334+00:00,45.25,39.812,,,Building 6,5.438000000000002
2024-11-01 05:40:00+00:00,,,7.9,1.0,Building 6,
2024-11-01 05:40:09.242378+00:00,45.937,39.687,,,Building 6,6.25
2024-11-01 05:41:17.687131+00:00,47.25,39.625,,,Building 6,7.625
2024-11-01 05:42:26.141518+00:00,47.812,39.5,,,Building 6,8.311999999999998
2024-11-01 05:43:34.818886+00:00,47.125,39.375,,,Building 6,7.75
2024-11-01 05:44:43.217081+00:00,46.687,39.125,,,Building 6,7.561999999999998
2024-11-01 05:45:51.675613+00:00,46.25,38.687,,,Building 6,7.563000000000002
2024-11-01 05:47:00.060251+00:00,45.75,38.125,,,Building 6,7.625
2024-11-01 05:48:08.808935+00:00,45.562,37.5,,,Building 6,8.061999999999998
2024-11-01 05:49:17.517572+00:00,44.75,37.062,,,Building 6,7.688000000000002
2024-11-01 05:50:00+00:00,,,8.0,1.0,Building 6,
2024-11-01 05:50:25.963644+00:00,44.625,36.875,,,Building 6,7.75
2024-11-01 05:51:34.438694+00:00,46.75,36.937,,,Building 6,9.813000000000002
2024-11-01 05:52:42.953172+00:00,47.5,37.187,,,Building 6,10.313000000000002
2024-11-01 05:53:51.394147+00:00,48.25,37.5,,,Building 6,10.75
2024-11-01 05:55:00.047105+00:00,47.25,37.687,,,Building 6,9.563000000000002
2024-11-01 05:56:08.444020+00:00,46.812,37.937,,,Building 6,8.875
2024-11-01 05:57:16.941605+00:00,45.75,38.187,,,Building 6,7.563000000000002
2024-11-01 05:58:25.297120+00:00,44.625,38.5,,,Building 6,6.125
2024-11-01 05:59:33.662339+00:00,45.75,38.75,,,Building 6,7.0
2024-11-01 06:00:00+00:00,,,7.9,1.0,Building 6,
